[005930] RL:dqn Net:dnn LR:0.001 DF:0.9 TU:[1,1]
[005930][Epoch 029/100] Epsilon:0.5143 #Expl.:329/618 #Buy:93 #Sell:92 #Hold:433 #Stocks:1 PV:11,121,774 Loss:0.043935 ET:0.4389
[005930][Epoch 030/100] Epsilon:0.4999 #Expl.:296/618 #Buy:85 #Sell:85 #Hold:448 #Stocks:0 PV:15,772,710 Loss:0.068434 ET:0.5270
[005930][Epoch 031/100] Epsilon:0.4858 #Expl.:322/618 #Buy:92 #Sell:87 #Hold:439 #Stocks:5 PV:14,017,995 Loss:0.050085 ET:0.4188
[005930][Epoch 032/100] Epsilon:0.4718 #Expl.:297/618 #Buy:75 #Sell:73 #Hold:470 #Stocks:2 PV:15,487,311 Loss:0.070899 ET:0.4235
[005930][Epoch 033/100] Epsilon:0.4580 #Expl.:282/618 #Buy:80 #Sell:80 #Hold:458 #Stocks:0 PV:13,666,523 Loss:0.045725 ET:0.4333
[005930][Epoch 034/100] Epsilon:0.4444 #Expl.:280/618 #Buy:75 #Sell:74 #Hold:469 #Stocks:1 PV:16,115,684 Loss:0.068984 ET:0.4356
[005930][Epoch 035/100] Epsilon:0.4311 #Expl.:282/618 #Buy:84 #Sell:79 #Hold:455 #Stocks:5 PV:14,255,711 Loss:0.048313 ET:0.4372
[005930][Epoch 036/100] Epsilon:0.4179 #Expl.:251/618 #Buy:76 #Sell:74 #Hold:468 #Stocks:2 PV:12,687,417 Loss:0.052407 ET:0.4346
[005930][Epoch 037/100] Epsilon:0.4050 #Expl.:255/618 #Buy:80 #Sell:78 #Hold:460 #Stocks:2 PV:15,625,535 Loss:0.060539 ET:0.4619
[005930][Epoch 038/100] Epsilon:0.3922 #Expl.:235/618 #Buy:77 #Sell:73 #Hold:468 #Stocks:4 PV:13,762,713 Loss:0.063103 ET:0.4873
[005930][Epoch 039/100] Epsilon:0.3797 #Expl.:238/618 #Buy:70 #Sell:68 #Hold:480 #Stocks:2 PV:12,038,916 Loss:0.058652 ET:0.4786
[005930][Epoch 040/100] Epsilon:0.3673 #Expl.:224/618 #Buy:62 #Sell:60 #Hold:496 #Stocks:2 PV:13,531,146 Loss:0.059568 ET:0.4677
[005930][Epoch 041/100] Epsilon:0.3552 #Expl.:217/618 #Buy:56 #Sell:52 #Hold:510 #Stocks:4 PV:12,257,589 Loss:0.068968 ET:0.3524
[005930][Epoch 042/100] Epsilon:0.3432 #Expl.:210/618 #Buy:66 #Sell:64 #Hold:488 #Stocks:2 PV:12,300,884 Loss:0.074976 ET:0.4257
[005930][Epoch 043/100] Epsilon:0.3315 #Expl.:225/618 #Buy:65 #Sell:65 #Hold:488 #Stocks:0 PV:15,194,476 Loss:0.072197 ET:0.5020
[005930][Epoch 044/100] Epsilon:0.3200 #Expl.:204/618 #Buy:62 #Sell:57 #Hold:499 #Stocks:5 PV:13,344,082 Loss:0.085189 ET:0.4387
[005930][Epoch 045/100] Epsilon:0.3086 #Expl.:179/618 #Buy:49 #Sell:44 #Hold:525 #Stocks:5 PV:13,421,573 Loss:0.088987 ET:0.4526
[005930][Epoch 046/100] Epsilon:0.2975 #Expl.:169/618 #Buy:59 #Sell:53 #Hold:506 #Stocks:6 PV:17,218,111 Loss:0.180898 ET:0.4394
[005930][Epoch 047/100] Epsilon:0.2866 #Expl.:198/618 #Buy:58 #Sell:57 #Hold:503 #Stocks:1 PV:15,011,792 Loss:0.099549 ET:0.4489
[005930][Epoch 048/100] Epsilon:0.2759 #Expl.:177/618 #Buy:45 #Sell:44 #Hold:529 #Stocks:1 PV:13,575,170 Loss:0.117313 ET:0.3790
[005930][Epoch 049/100] Epsilon:0.2654 #Expl.:165/618 #Buy:46 #Sell:44 #Hold:528 #Stocks:2 PV:11,556,663 Loss:0.153623 ET:0.4364
[005930][Epoch 050/100] Epsilon:0.2551 #Expl.:155/618 #Buy:55 #Sell:48 #Hold:515 #Stocks:7 PV:18,634,445 Loss:0.449705 ET:0.4421
[005930][Epoch 051/100] Epsilon:0.2450 #Expl.:151/618 #Buy:49 #Sell:43 #Hold:526 #Stocks:6 PV:18,623,380 Loss:0.213015 ET:0.3262
[005930][Epoch 052/100] Epsilon:0.2351 #Expl.:155/618 #Buy:62 #Sell:55 #Hold:501 #Stocks:7 PV:18,762,066 Loss:0.185979 ET:0.4288
[005930][Epoch 053/100] Epsilon:0.2254 #Expl.:143/618 #Buy:53 #Sell:45 #Hold:520 #Stocks:8 PV:20,394,138 Loss:0.211773 ET:0.4313
[005930][Epoch 054/100] Epsilon:0.2159 #Expl.:139/618 #Buy:51 #Sell:44 #Hold:523 #Stocks:7 PV:18,665,601 Loss:0.118966 ET:0.4508
[005930][Epoch 055/100] Epsilon:0.2066 #Expl.:130/618 #Buy:44 #Sell:37 #Hold:537 #Stocks:7 PV:18,965,108 Loss:0.118536 ET:0.4446
[005930][Epoch 056/100] Epsilon:0.1975 #Expl.:122/618 #Buy:47 #Sell:39 #Hold:532 #Stocks:8 PV:20,625,558 Loss:0.165488 ET:0.4433
[005930][Epoch 057/100] Epsilon:0.1887 #Expl.:128/618 #Buy:46 #Sell:39 #Hold:533 #Stocks:7 PV:19,271,621 Loss:0.141615 ET:0.4584
[005930][Epoch 058/100] Epsilon:0.1800 #Expl.:117/618 #Buy:46 #Sell:39 #Hold:533 #Stocks:7 PV:19,441,521 Loss:0.117232 ET:0.4644
[005930][Epoch 059/100] Epsilon:0.1715 #Expl.:106/618 #Buy:40 #Sell:33 #Hold:545 #Stocks:7 PV:18,963,557 Loss:0.103362 ET:0.4409
[005930][Epoch 060/100] Epsilon:0.1632 #Expl.:100/618 #Buy:47 #Sell:40 #Hold:531 #Stocks:7 PV:19,555,157 Loss:0.124368 ET:0.4421
[005930][Epoch 061/100] Epsilon:0.1552 #Expl.:104/618 #Buy:41 #Sell:34 #Hold:543 #Stocks:7 PV:18,823,632 Loss:0.143978 ET:0.3242
[005930][Epoch 062/100] Epsilon:0.1473 #Expl.:100/618 #Buy:40 #Sell:33 #Hold:545 #Stocks:7 PV:19,198,302 Loss:0.132219 ET:0.4250
[005930][Epoch 063/100] Epsilon:0.1397 #Expl.:77/618 #Buy:27 #Sell:19 #Hold:572 #Stocks:8 PV:20,633,322 Loss:0.147932 ET:0.4251
[005930][Epoch 064/100] Epsilon:0.1322 #Expl.:81/618 #Buy:35 #Sell:27 #Hold:556 #Stocks:8 PV:20,690,544 Loss:0.178545 ET:0.4396
[005930][Epoch 065/100] Epsilon:0.1250 #Expl.:73/618 #Buy:35 #Sell:27 #Hold:556 #Stocks:8 PV:20,928,266 Loss:0.207217 ET:0.4649
[005930][Epoch 066/100] Epsilon:0.1179 #Expl.:66/618 #Buy:30 #Sell:22 #Hold:566 #Stocks:8 PV:20,739,119 Loss:0.265945 ET:0.4976
[005930][Epoch 067/100] Epsilon:0.1111 #Expl.:79/618 #Buy:34 #Sell:27 #Hold:557 #Stocks:7 PV:19,334,230 Loss:0.404645 ET:0.4677
[005930][Epoch 068/100] Epsilon:0.1045 #Expl.:57/618 #Buy:28 #Sell:21 #Hold:569 #Stocks:7 PV:19,884,478 Loss:0.275219 ET:0.4446
[005930][Epoch 069/100] Epsilon:0.0981 #Expl.:60/618 #Buy:30 #Sell:23 #Hold:565 #Stocks:7 PV:19,036,958 Loss:0.447453 ET:0.4437
[005930][Epoch 070/100] Epsilon:0.0918 #Expl.:67/618 #Buy:26 #Sell:19 #Hold:573 #Stocks:7 PV:19,094,908 Loss:0.479478 ET:0.4420
[005930][Epoch 071/100] Epsilon:0.0858 #Expl.:55/618 #Buy:25 #Sell:18 #Hold:575 #Stocks:7 PV:19,502,037 Loss:0.400722 ET:0.3271
[005930][Epoch 072/100] Epsilon:0.0800 #Expl.:43/618 #Buy:22 #Sell:15 #Hold:581 #Stocks:7 PV:18,829,635 Loss:0.354748 ET:0.4481
[005930][Epoch 073/100] Epsilon:0.0744 #Expl.:44/618 #Buy:24 #Sell:16 #Hold:578 #Stocks:8 PV:20,390,103 Loss:0.343213 ET:0.4280
[005930][Epoch 074/100] Epsilon:0.0690 #Expl.:36/618 #Buy:23 #Sell:16 #Hold:579 #Stocks:7 PV:18,784,755 Loss:0.304692 ET:0.4365
[005930][Epoch 075/100] Epsilon:0.0638 #Expl.:48/618 #Buy:18 #Sell:11 #Hold:589 #Stocks:7 PV:20,209,477 Loss:0.246125 ET:0.4434
[005930][Epoch 076/100] Epsilon:0.0588 #Expl.:40/618 #Buy:24 #Sell:16 #Hold:578 #Stocks:8 PV:20,758,657 Loss:0.292409 ET:0.4375
[005930][Epoch 077/100] Epsilon:0.0540 #Expl.:27/618 #Buy:18 #Sell:11 #Hold:589 #Stocks:7 PV:18,835,614 Loss:0.276444 ET:0.4366
[005930][Epoch 078/100] Epsilon:0.0494 #Expl.:38/618 #Buy:26 #Sell:18 #Hold:574 #Stocks:8 PV:20,477,203 Loss:0.271242 ET:0.4387
[005930][Epoch 079/100] Epsilon:0.0450 #Expl.:24/618 #Buy:14 #Sell:6 #Hold:598 #Stocks:8 PV:20,397,931 Loss:0.134560 ET:0.4391
[005930][Epoch 080/100] Epsilon:0.0408 #Expl.:23/618 #Buy:14 #Sell:6 #Hold:598 #Stocks:8 PV:20,435,343 Loss:0.187478 ET:0.4369
[005930][Epoch 081/100] Epsilon:0.0368 #Expl.:16/618 #Buy:12 #Sell:4 #Hold:602 #Stocks:8 PV:20,404,830 Loss:0.177302 ET:0.3210
[005930][Epoch 082/100] Epsilon:0.0331 #Expl.:21/618 #Buy:13 #Sell:6 #Hold:599 #Stocks:7 PV:18,994,127 Loss:0.209099 ET:0.5342
[005930][Epoch 083/100] Epsilon:0.0295 #Expl.:20/618 #Buy:11 #Sell:3 #Hold:604 #Stocks:8 PV:20,411,880 Loss:0.241741 ET:0.4380
[005930][Epoch 084/100] Epsilon:0.0261 #Expl.:12/618 #Buy:10 #Sell:3 #Hold:605 #Stocks:7 PV:19,676,288 Loss:0.214932 ET:0.4422
[005930][Epoch 085/100] Epsilon:0.0230 #Expl.:15/618 #Buy:13 #Sell:5 #Hold:600 #Stocks:8 PV:20,385,196 Loss:0.197913 ET:0.4421
[005930][Epoch 086/100] Epsilon:0.0200 #Expl.:13/618 #Buy:13 #Sell:5 #Hold:600 #Stocks:8 PV:20,390,579 Loss:0.297882 ET:0.4435
[005930][Epoch 087/100] Epsilon:0.0172 #Expl.:15/618 #Buy:13 #Sell:5 #Hold:600 #Stocks:8 PV:20,397,165 Loss:0.243028 ET:0.4481
[005930][Epoch 088/100] Epsilon:0.0147 #Expl.:12/618 #Buy:13 #Sell:5 #Hold:600 #Stocks:8 PV:20,444,931 Loss:0.243636 ET:0.4828
[005930][Epoch 089/100] Epsilon:0.0123 #Expl.:8/618 #Buy:11 #Sell:3 #Hold:604 #Stocks:8 PV:20,448,936 Loss:0.229300 ET:0.4469
[005930][Epoch 090/100] Epsilon:0.0102 #Expl.:8/618 #Buy:12 #Sell:4 #Hold:602 #Stocks:8 PV:20,396,447 Loss:0.241698 ET:0.3785
[005930][Epoch 091/100] Epsilon:0.0083 #Expl.:4/618 #Buy:10 #Sell:2 #Hold:606 #Stocks:8 PV:20,392,655 Loss:0.236096 ET:0.3271
[005930][Epoch 092/100] Epsilon:0.0065 #Expl.:3/618 #Buy:9 #Sell:1 #Hold:608 #Stocks:8 PV:20,397,919 Loss:0.190903 ET:0.4272
[005930][Epoch 093/100] Epsilon:0.0050 #Expl.:4/618 #Buy:10 #Sell:3 #Hold:605 #Stocks:7 PV:19,583,870 Loss:0.237167 ET:0.4310
[005930][Epoch 094/100] Epsilon:0.0037 #Expl.:8/618 #Buy:11 #Sell:4 #Hold:603 #Stocks:7 PV:19,667,219 Loss:0.242157 ET:0.4430
[005930][Epoch 095/100] Epsilon:0.0026 #Expl.:2/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.183293 ET:0.4410
[005930][Epoch 096/100] Epsilon:0.0016 #Expl.:0/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.171266 ET:0.4419
[005930][Epoch 097/100] Epsilon:0.0009 #Expl.:0/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.162012 ET:0.4415
[005930][Epoch 098/100] Epsilon:0.0004 #Expl.:0/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.159528 ET:0.4421
[005930][Epoch 099/100] Epsilon:0.0001 #Expl.:0/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.158820 ET:0.4446
[005930][Epoch 100/100] Epsilon:0.0000 #Expl.:0/618 #Buy:8 #Sell:0 #Hold:610 #Stocks:8 PV:20,384,500 Loss:0.157905 ET:0.4468
[005930] Elapsed Time:63.1355 Max PV:20,928,266 #Win:100
